scenario,policy,run,total_cost,stockouts,service_level,collapse_events,avg_backorders,avg_inventory,time_to_first_collapse
near_critical,no_intervention,155,9393167135.388895,16400.0,0.31881583354895404,16376.0,38077.492426878736,30.522562030314187,1.0
near_critical,no_intervention,156,9388503857.941727,16400.0,0.3180832035178406,16374.0,38115.598586599626,29.787037270815304,1.0
near_critical,no_intervention,157,9403668102.38502,16398.0,0.31743680814745845,16368.0,38149.58068277148,30.960398680656226,1.0
near_critical,no_intervention,158,9370537315.239532,16397.0,0.3201302945312956,16375.0,38058.2633962899,29.886733483567305,1.0
near_critical,no_intervention,159,9388776109.413553,16402.0,0.3175157212779516,16375.0,38100.88525022355,32.56601608632891,1.0
near_critical,no_intervention,160,9401670710.718016,16399.0,0.31683338908020536,16371.0,38146.188769140026,30.86675138645934,1.0
near_critical,no_intervention,161,9379959482.882305,16398.0,0.31893512726038337,16375.0,38106.19186668222,30.83007766018943,1.0
near_critical,no_intervention,162,9393533917.391962,16396.0,0.31710478015766774,16376.0,38153.0986310499,30.288357801011994,1.0
near_critical,no_intervention,163,9402199820.83154,16400.0,0.3176131626859367,16378.0,38130.97016443588,30.48294723466807,1.0
near_critical,no_intervention,164,9401392504.222515,16401.0,0.3181990163130121,16373.0,38111.661341136,30.829183158540552,1.0
near_critical,no_intervention,165,9393675092.928768,16397.0,0.3171910417325589,16374.0,38161.312177844244,30.316442382945958,1.0
near_critical,no_intervention,166,9387513471.689049,16399.0,0.3179824445376916,16376.0,38098.528258654864,30.04076030028067,1.0
near_critical,no_intervention,167,9410670989.115305,16402.0,0.31721012104771956,16375.0,38210.968289000884,30.74795354446216,1.0
near_critical,no_intervention,168,9376099829.796707,16399.0,0.3175071693314954,16376.0,38084.35414216727,30.218485163074423,1.0
near_critical,no_intervention,169,9416100126.478903,16397.0,0.31630952871161394,16377.0,38207.895135395745,30.940933239686213,1.0
near_critical,no_intervention,170,9408127838.292105,16397.0,0.3176248947672532,16375.0,38228.45816677401,31.39934895796497,1.0
near_critical,no_intervention,171,9371225018.09189,16404.0,0.3195547448842478,16377.0,38051.13662807329,30.9030817267349,1.0
near_critical,no_intervention,172,9409002663.69133,16395.0,0.31717340240411446,16371.0,38201.054843932936,31.666512569230076,1.0
near_critical,no_intervention,173,9345551395.374258,16393.0,0.31944592873472333,16369.0,37935.18269326882,30.367494952116722,1.0
near_critical,no_intervention,174,9380691647.268394,16395.0,0.3181595616508144,16374.0,38097.066313646465,31.273142613641742,1.0
near_critical,no_intervention,175,9370066031.623526,16398.0,0.3189198602507549,16378.0,38061.148373469514,30.044097744347948,1.0
near_critical,no_intervention,176,9380211039.644665,16399.0,0.31891259961268964,16377.0,38058.82184458353,31.22018002349608,1.0
near_critical,no_intervention,177,9361099272.886034,16399.0,0.3197205353048791,16375.0,38042.66845424893,30.715013352820275,1.0
near_critical,no_intervention,178,9389758924.941618,16398.0,0.31856253287382463,16377.0,38107.48621591414,31.611249497609,1.0
near_critical,no_intervention,179,9388293406.879084,16398.0,0.31819955896844443,16373.0,38139.5438005165,30.390065428866848,1.0
near_critical,no_intervention,180,9402962358.296072,16395.0,0.3171504480224518,16371.0,38230.3867732465,30.70067093430572,1.0
near_critical,no_intervention,181,9391831861.555735,16397.0,0.31886815967776705,16372.0,38096.307710979556,30.140023949519332,1.0
near_critical,no_intervention,182,9375360114.410984,16398.0,0.31910603753005695,16375.0,38057.09883750207,30.73494406499592,1.0
near_critical,no_intervention,183,9427277794.401764,16399.0,0.3165364734823697,16374.0,38263.519141210636,30.720122588167825,1.0
near_critical,no_intervention,184,9369621148.573938,16400.0,0.3195386362423936,16380.0,38042.76285851677,30.70578416887717,1.0
near_critical,no_intervention,185,9377789682.448196,16398.0,0.3181382862437193,16373.0,38078.19165334102,30.61304660442473,1.0
near_critical,no_intervention,186,9372404796.11935,16393.0,0.3183734893197026,16374.0,38062.73244410488,30.97741615270938,1.0
near_critical,no_intervention,187,9400467392.388227,16398.0,0.31798520341644954,16372.0,38166.90101424617,30.7263394871774,1.0
near_critical,no_intervention,188,9399036485.282898,16400.0,0.3174352518075556,16377.0,38166.16534030004,30.991253606672235,1.0
near_critical,no_intervention,189,9400482706.147123,16398.0,0.3172542064039034,16377.0,38149.30211525613,30.396282822427942,1.0
near_critical,no_intervention,190,9429107189.803381,16400.0,0.31620562367020666,16374.0,38257.88705410768,31.444656696858754,1.0
near_critical,no_intervention,191,9411185987.718048,16400.0,0.31729689327497496,16374.0,38182.11555792525,30.27775736711766,1.0
near_critical,no_intervention,192,9382133231.408997,16400.0,0.31917531076183603,16371.0,38022.61480383041,30.106117676051948,1.0
near_critical,no_intervention,193,9407837815.14902,16403.0,0.3158170262225971,16377.0,38248.53544006978,31.23989868269356,1.0
near_critical,no_intervention,194,9371517495.152468,16400.0,0.3194727030255227,16373.0,38028.754528699275,31.065738050846498,1.0
near_critical,no_intervention,195,9406538740.695343,16396.0,0.31602279013006834,16375.0,38191.53724238099,31.449898901062603,1.0
near_critical,no_intervention,196,9422507927.956886,16398.0,0.3164567591606114,16374.0,38225.16273707417,30.29815991583121,1.0
near_critical,no_intervention,197,9396603399.187218,16398.0,0.3170996847424267,16375.0,38150.46172201847,30.198842826099312,1.0
near_critical,no_intervention,198,9406561624.608665,16400.0,0.3172533031045908,16376.0,38163.25928338669,30.6972115514163,1.0
near_critical,no_intervention,199,9416895978.359934,16401.0,0.31696415309409803,16375.0,38190.88455604852,30.80721167614851,1.0
near_critical,no_intervention,200,9398873903.950247,16402.0,0.3177003464411145,16375.0,38115.46017116751,31.112309779636213,1.0
near_critical,no_intervention,201,9414883063.971777,16400.0,0.3176021378295725,16379.0,38202.19243298056,31.143422537725126,1.0
near_critical,no_intervention,202,9392314649.806639,16399.0,0.31935478010407276,16375.0,38042.44713914865,30.644368565724815,1.0
near_critical,no_intervention,203,9413724699.517637,16393.0,0.3171431553640834,16375.0,38224.21424132877,30.321351478077883,1.0
near_critical,no_intervention,204,9402927531.092102,16402.0,0.3181178963894505,16376.0,38129.76603092,30.519108985228815,1.0
near_critical,no_intervention,205,9381784596.082418,16399.0,0.31864638382209215,16380.0,38098.04364914004,30.629517325617112,1.0
near_critical,no_intervention,206,9413421031.321129,16399.0,0.31676076242171,16373.0,38192.824735054746,30.52323795896762,1.0
near_critical,no_intervention,207,9359119421.914099,16398.0,0.31897089905804943,16371.0,37985.95022356311,30.657472766882307,1.0
near_critical,no_intervention,208,9392915585.031395,16398.0,0.3178729430546384,16377.0,38139.79609936032,30.919794441291003,1.0
near_critical,no_intervention,209,9382411949.700556,16397.0,0.3197585863482411,16373.0,38039.68058700495,30.42535513627872,1.0
near_critical,no_intervention,210,9399498973.110838,16396.0,0.3173195701571825,16373.0,38149.09017945756,30.02092943702965,1.0
near_critical,no_intervention,211,9393659819.599155,16398.0,0.31937503825140295,16372.0,38070.31005919359,30.308878558954028,1.0
near_critical,no_intervention,212,9421912519.052929,16401.0,0.3172268212658662,16379.0,38232.64730384373,30.670797327188996,1.0
near_critical,no_intervention,213,9388406448.375118,16398.0,0.3174734299829761,16374.0,38164.50216756147,30.21203227461322,1.0
near_critical,no_intervention,214,9384101007.744267,16398.0,0.31938967485493885,16376.0,38115.69748569423,29.936730255476466,1.0
near_critical,no_intervention,215,9350965496.325485,16399.0,0.3191945794565324,16379.0,37968.638577197016,30.48690512063413,1.0
near_critical,no_intervention,216,9387956880.489906,16401.0,0.3180447442210595,16372.0,38155.53939576696,30.861293372315522,1.0
near_critical,no_intervention,217,9413526568.371569,16400.0,0.31725663101436835,16376.0,38177.964478228256,30.562326218590016,1.0
near_critical,no_intervention,218,9406024131.79857,16398.0,0.31846749927689294,16373.0,38201.524063862,31.48534584674391,1.0
near_critical,no_intervention,219,9407664368.088146,16405.0,0.3178972250067326,16374.0,38160.753098234156,29.942471275642294,1.0
near_critical,no_intervention,220,9376413737.134182,16398.0,0.32008068484712415,16376.0,38002.63279441351,29.962098310115838,1.0
near_critical,no_intervention,221,9390597878.79028,16396.0,0.3170653162600368,16372.0,38144.12832002938,30.829628394587694,1.0
near_critical,no_intervention,222,9409880825.125566,16398.0,0.3174236052550669,16374.0,38148.397285321924,30.133056408964105,1.0
near_critical,no_intervention,223,9413975797.922335,16399.0,0.3168691166192917,16372.0,38194.6638928564,31.678323199256457,1.0
near_critical,no_intervention,224,9406924970.404467,16401.0,0.31691295800707026,16376.0,38169.57097412062,30.919729645638693,1.0
near_critical,no_intervention,225,9399141417.141218,16400.0,0.3179025473556302,16380.0,38142.401419437374,30.319476510493296,1.0
near_critical,no_intervention,226,9361805187.086563,16397.0,0.3182535481119004,16380.0,38060.003944783435,30.47322543022646,1.0
near_critical,no_intervention,227,9398459359.735174,16397.0,0.3174506172952482,16372.0,38152.99456943074,30.952192170578172,1.0
near_critical,no_intervention,228,9360143412.573837,16396.0,0.3184073407522082,16375.0,37984.68204576384,29.248347007131244,1.0
near_critical,no_intervention,229,9432472125.001709,16401.0,0.31505446410878163,16375.0,38293.29375746371,31.5173579944692,1.0
near_critical,no_intervention,230,9405578959.266148,16398.0,0.3172988218410302,16374.0,38201.51933787621,31.009462263850494,1.0
near_critical,no_intervention,231,9402080018.581709,16403.0,0.31657141281275963,16376.0,38185.20805739114,30.921457748812898,1.0
near_critical,no_intervention,232,9383501267.60127,16399.0,0.31830056633686166,16371.0,38064.30371006978,29.82104578263702,1.0
near_critical,no_intervention,233,9394981778.16612,16399.0,0.31805654588176824,16373.0,38126.91103085309,30.735574473131706,1.0
near_critical,no_intervention,234,9391273465.226223,16396.0,0.3168686836198684,16375.0,38161.62326910828,30.815653431672764,1.0
near_critical,no_intervention,235,9400076936.109137,16400.0,0.31815180809255966,16378.0,38135.45057342122,30.67523869547698,1.0
near_critical,no_intervention,236,9391453275.91709,16398.0,0.3169295378038101,16376.0,38150.74639759851,30.69239506367462,1.0
near_critical,no_intervention,237,9386103363.03239,16393.0,0.3180777516076093,16376.0,38106.72775817294,31.206653802619446,1.0
near_critical,no_intervention,238,9401562971.409933,16400.0,0.3175568089788465,16372.0,38163.519321896,31.170557164859535,1.0
near_critical,no_intervention,239,9422450239.756565,16398.0,0.316851700700858,16372.0,38201.27298364453,32.506058727083,1.0
near_critical,no_intervention,240,9368805616.262897,16397.0,0.3187341555721458,16375.0,38021.387191676564,30.34917589689431,1.0
near_critical,no_intervention,241,9385018292.97938,16400.0,0.3175704533187017,16373.0,38150.78598672007,29.90089339509149,1.0
near_critical,no_intervention,242,9403115192.328167,16395.0,0.3175237963419097,16375.0,38232.02959462925,32.61465660556358,1.0
near_critical,no_intervention,243,9372505734.27406,16400.0,0.3190675282989017,16379.0,38043.50370972016,30.109662337477236,1.0
near_critical,no_intervention,244,9391094385.974075,16398.0,0.31691176707695434,16377.0,38114.74998001502,30.680766359686867,1.0
near_critical,no_intervention,245,9400141331.553993,16400.0,0.3181109644269677,16376.0,38165.47962632444,31.493586365131844,1.0
near_critical,no_intervention,246,9378524670.595793,16396.0,0.3189050648793687,16371.0,38053.26917657423,28.996651572746003,1.0
near_critical,no_intervention,247,9376266868.538248,16398.0,0.3190490109995984,16375.0,38057.899131385304,30.39985465511846,1.0
near_critical,no_intervention,248,9398745827.506514,16398.0,0.31787143928481937,16375.0,38095.19327713751,30.613594164816558,1.0
near_critical,no_intervention,249,9389384687.963165,16396.0,0.3185891990600211,16370.0,38092.68080067946,30.071516151171743,1.0
near_critical,traditional,0,9143529299.65134,16391.0,0.3373181931688676,16371.0,36977.85063032281,33.09986031442391,1.0
near_critical,traditional,1,9140089794.744448,16392.0,0.3376075423761509,16375.0,37021.09175864737,32.28255755220165,1.0
near_critical,traditional,2,9175078984.170103,16391.0,0.3357901387372108,16370.0,37169.640696254224,33.16967123690303,1.0
near_critical,traditional,3,9206867587.581131,16392.0,0.3342870057181645,16376.0,37240.98287172198,33.926466309780984,1.0
near_critical,traditional,4,9179117803.866041,16395.0,0.33530925260736494,16375.0,37135.04457655582,32.24951666252535,1.0
near_critical,traditional,5,9166733278.425817,16392.0,0.3353202127833111,16375.0,37133.021867639975,33.31052022217307,1.0
near_critical,traditional,6,9154000017.162222,16395.0,0.33647959664059857,16374.0,37071.54785796837,33.65251115341586,1.0
near_critical,traditional,7,9148429736.86347,16393.0,0.33780387831520753,16375.0,37018.316381826626,32.119556834348074,1.0
near_critical,traditional,8,9183208138.064018,16393.0,0.33598943833116596,16370.0,37128.339343847394,32.86051682470317,1.0
near_critical,traditional,9,9162156694.651083,16389.0,0.3369447128503284,16373.0,37011.471295675845,33.01656510303657,1.0
near_critical,traditional,10,9172688939.10304,16393.0,0.3355736687998266,16374.0,37121.28501294667,33.25668546610727,1.0
near_critical,traditional,11,9193477221.673296,16391.0,0.3365098629480566,16372.0,37121.12976889475,32.6536145419948,1.0
near_critical,traditional,12,9157248176.865122,16393.0,0.33560931426912055,16375.0,37107.4949485633,33.759068998845684,1.0
near_critical,traditional,13,9149012554.812925,16396.0,0.336199221896021,16369.0,37072.86402293772,33.450430293608235,1.0
near_critical,traditional,14,9115332547.490173,16390.0,0.33826522450200686,16374.0,36909.67171724876,32.98560154050921,1.0
near_critical,traditional,15,9140139730.642216,16391.0,0.33890808818675533,16371.0,37003.144547208445,32.64497594348256,1.0
near_critical,traditional,16,9184962492.665037,16389.0,0.33543791309482335,16372.0,37184.905030565504,33.12827891365585,1.0
near_critical,traditional,17,9164386503.447327,16388.0,0.3369149517174729,16371.0,37082.73090140343,32.48104827314267,1.0
near_critical,traditional,18,9195963924.813591,16390.0,0.3337549374176196,16370.0,37200.39505385165,33.84436576034121,1.0
near_critical,traditional,19,9158850970.967783,16391.0,0.33765658013053357,16374.0,37052.34144993298,33.17692390159999,1.0
near_critical,traditional,20,9149323527.220825,16392.0,0.33752967584481675,16371.0,37031.45589832168,33.09941916310792,1.0
near_critical,traditional,21,9151702514.458918,16388.0,0.33729117900212724,16370.0,37080.304446686554,33.57512247342629,1.0
near_critical,traditional,22,9170026540.96142,16390.0,0.33538003660700216,16374.0,37151.51225263258,32.79712269914966,1.0
near_critical,traditional,23,9215549252.386099,16395.0,0.33523448533662054,16374.0,37302.86319415199,33.45433321673254,1.0
near_critical,traditional,24,9199542352.648293,16392.0,0.33414660160114534,16373.0,37249.17262734296,32.78539096547879,1.0
near_critical,traditional,25,9173260489.908617,16389.0,0.33624920146433823,16369.0,37150.21365200718,33.981320434968104,1.0
near_critical,traditional,26,9175093004.78205,16393.0,0.33545754814286755,16374.0,37098.20428522683,33.358908165099436,1.0
near_critical,traditional,27,9206086243.667156,16392.0,0.334142328069481,16370.0,37190.06326302341,33.64728547192185,1.0
near_critical,traditional,28,9169949195.419394,16396.0,0.3360445306902469,16373.0,37085.11615389639,32.95202781295848,1.0
near_critical,traditional,29,9182546083.483294,16390.0,0.3369372279572779,16369.0,37123.52295925491,32.92593262287953,1.0
near_critical,traditional,30,9208032993.327087,16396.0,0.3353983246540753,16371.0,37229.49005265343,32.83127025163248,1.0
near_critical,traditional,31,9196557857.23477,16390.0,0.3343891798109885,16373.0,37242.27826407651,33.84492033400158,1.0
near_critical,traditional,32,9203658310.729229,16392.0,0.33559963011837557,16368.0,37174.758893261715,32.975197407571684,1.0
near_critical,traditional,33,9143329527.109745,16390.0,0.33764962579517566,16375.0,36960.06161645657,32.008242389984375,2.0
near_critical,traditional,34,9165728520.54345,16390.0,0.3361198063299254,16370.0,37097.276353362744,33.56670675279181,1.0
near_critical,traditional,35,9156283329.036634,16393.0,0.3380367487883231,16374.0,36985.03392968245,33.41388864389794,1.0
near_critical,traditional,36,9154411868.765804,16392.0,0.33781226066723685,16373.0,37014.47957269687,32.913521249034865,1.0
near_critical,traditional,37,9204542618.48406,16390.0,0.3338857380764118,16373.0,37235.05784389328,33.48481205970367,1.0
near_critical,traditional,38,9165553811.548582,16390.0,0.33609801534118733,16371.0,37099.61640943371,32.79787462844327,1.0
near_critical,traditional,39,9147430124.502338,16388.0,0.3364383718298438,16373.0,37025.92116372169,32.806516026194544,1.0
near_critical,traditional,40,9205216653.959229,16390.0,0.3339862454235539,16374.0,37239.20271195858,32.62901490289785,1.0
near_critical,traditional,41,9143156271.242216,16393.0,0.33879694463598264,16372.0,36972.73825671549,33.1237952683703,1.0
near_critical,traditional,42,9202395619.243223,16394.0,0.334148938633014,16375.0,37279.355305941426,33.552663520558575,1.0
near_critical,traditional,43,9159714748.98989,16391.0,0.33633938064950286,16369.0,37078.521433617876,32.483640076210364,1.0
near_critical,traditional,44,9156146173.588469,16397.0,0.33755116733317114,16373.0,37007.5680019894,33.01225923053191,1.0
near_critical,traditional,45,9167761906.153742,16393.0,0.33658733702938204,16371.0,37056.55642749789,33.221759195784905,1.0
near_critical,traditional,46,9172082989.45681,16391.0,0.33523434350037523,16372.0,37113.49440571887,33.16365431417688,1.0
near_critical,traditional,47,9192476057.448158,16395.0,0.3367050778654147,16370.0,37220.07129906879,34.04185668220605,1.0
near_critical,traditional,48,9168093866.499062,16391.0,0.33658674330824884,16376.0,37060.736158385,33.61657143698643,1.0
near_critical,traditional,49,9159267203.77293,16386.0,0.33651000636140516,16375.0,37138.342264924875,33.5673710408051,1.0
near_critical,traditional,50,9185232643.270397,16394.0,0.3357334922308219,16373.0,37152.43132829396,32.58927384233735,1.0
near_critical,traditional,51,9158655386.490458,16393.0,0.3362452773572387,16375.0,37058.54547789126,32.96240701688887,1.0
near_critical,traditional,52,9133725316.519411,16387.0,0.33668559799958375,16372.0,36914.86316759515,32.6597659930509,1.0
near_critical,traditional,53,9174329788.570238,16392.0,0.3372574405912342,16369.0,37075.0182484382,33.45529532595544,1.0
near_critical,traditional,54,9164171189.635006,16390.0,0.33690823893230915,16376.0,37076.34627027716,33.59020742173122,1.0
near_critical,traditional,55,9166298307.4656,16389.0,0.33761181890589276,16372.0,37098.009772807985,32.95353411281628,1.0
near_critical,traditional,56,9165904334.042534,16392.0,0.3369330168190252,16373.0,37109.16729160067,33.49256243179288,1.0
near_critical,traditional,57,9216366071.919073,16394.0,0.33378415654003024,16372.0,37271.43827842897,34.806807741208935,1.0
near_critical,traditional,58,9177105491.48545,16389.0,0.33541785801173774,16373.0,37175.468428059314,32.79069434950165,1.0
near_critical,traditional,59,9195187205.668999,16392.0,0.33388406501643564,16375.0,37212.25921560006,33.15518005998657,1.0
near_critical,traditional,60,9146570696.023056,16388.0,0.33789765440097275,16371.0,37053.79911274671,32.455567654607414,1.0
near_critical,traditional,61,9199599802.962269,16394.0,0.33497680931917106,16374.0,37224.16396679204,34.49786489884071,1.0
near_critical,traditional,62,9163880681.089989,16394.0,0.3370328938961305,16374.0,37061.22148758249,33.6286266107097,1.0
near_critical,traditional,63,9159836402.145855,16389.0,0.33606112856511977,16373.0,37095.95071322132,32.73712582888077,1.0
near_critical,traditional,64,9135531878.011204,16393.0,0.33682037317713237,16371.0,37026.95511198138,32.85204239425517,1.0
near_critical,traditional,65,9157288535.265062,16389.0,0.3355498006708832,16372.0,37102.17719125677,33.16691835136567,1.0
near_critical,traditional,66,9201313179.670326,16389.0,0.33450531149807033,16370.0,37245.544007157754,33.29662722565126,1.0
near_critical,traditional,67,9186267826.452383,16393.0,0.335364098754819,16374.0,37154.50738234532,34.10139718061887,1.0
near_critical,traditional,68,9140901287.751354,16392.0,0.33752867548033755,16370.0,36983.08486800931,32.82852612522423,1.0
near_critical,traditional,69,9167534085.792696,16390.0,0.3358853942652658,16371.0,37083.87695775631,33.55747494262826,1.0
near_critical,traditional,70,9154981192.959078,16392.0,0.3360423801255912,16369.0,37071.54568376092,32.33440972130533,1.0
near_critical,traditional,71,9149550611.949224,16392.0,0.3362945096143197,16367.0,36974.89933868076,32.01572246886595,1.0
near_critical,traditional,72,9151229820.465126,16390.0,0.33676510256209896,16368.0,37038.67682276864,32.73161785781638,1.0
near_critical,traditional,73,9211734180.307531,16392.0,0.3344877127643042,16370.0,37251.79783799749,33.31535465094748,1.0
near_critical,traditional,74,9147996709.275043,16393.0,0.336816990196466,16371.0,36999.717230149785,32.330167143494485,1.0
near_critical,traditional,75,9196117655.961418,16394.0,0.3348048444586491,16372.0,37178.6192356243,32.903817513089265,1.0
near_critical,traditional,76,9167972941.750536,16392.0,0.33624726425336904,16375.0,37111.870272867025,32.85906368685487,1.0
near_critical,traditional,77,9149627169.99659,16390.0,0.3370404540755331,16368.0,37057.99723394503,33.13636999229602,1.0
near_critical,traditional,78,9187249490.015219,16392.0,0.3343015739010637,16373.0,37174.974571056235,33.96066649337273,1.0
near_critical,traditional,79,9171228811.273968,16389.0,0.3358154877516872,16374.0,37108.14110990794,33.05596443792657,1.0
near_critical,traditional,80,9210258717.37814,16397.0,0.33520632963181446,16372.0,37211.43496380322,33.93219223384599,1.0
near_critical,traditional,81,9207944087.604284,16393.0,0.3345131984530738,16370.0,37226.22876855174,32.19594172191919,1.0
near_critical,traditional,82,9153705732.429358,16394.0,0.3367525735646393,16372.0,37029.6045235341,33.09323975105419,1.0
near_critical,traditional,83,9139197155.279877,16387.0,0.33678875336497305,16371.0,37032.859189905255,32.74991317513402,2.0
near_critical,traditional,84,9170896288.405949,16395.0,0.3348070880033596,16376.0,37079.24759742172,33.51502354880874,1.0
near_critical,traditional,85,9174531787.500454,16388.0,0.3357846423214351,16372.0,37093.25378791021,33.703942195344496,1.0
near_critical,traditional,86,9185561646.87598,16394.0,0.33615696609961193,16373.0,37152.01102456028,32.36521749799886,1.0
near_critical,traditional,87,9169270119.69066,16397.0,0.3360894735758207,16377.0,37146.76534050574,32.98490678529888,1.0
near_critical,traditional,88,9182826925.350573,16394.0,0.33654613437136205,16377.0,37137.803317662976,33.32587908023613,1.0
near_critical,traditional,89,9130468569.06539,16388.0,0.3379392789974528,16371.0,36936.29243453207,32.46872459057904,1.0
near_critical,traditional,90,9169150470.166817,16394.0,0.33535340747341186,16370.0,37144.69124508122,33.0983720259116,1.0
near_critical,traditional,91,9146848389.250103,16389.0,0.3384182728679245,16370.0,37008.11499293902,32.22965497733467,1.0
near_critical,traditional,92,9139813106.03916,16387.0,0.33493434940781175,16367.0,37032.80003307016,32.916418335409844,1.0
near_critical,traditional,93,9157724921.006176,16388.0,0.33576323030215055,16373.0,37036.59886180898,33.180059419251734,1.0
near_critical,traditional,94,9173199965.485464,16395.0,0.3346314383178845,16374.0,37103.60142848893,32.273885591992645,1.0
near_critical,traditional,95,9196066482.87279,16391.0,0.33511690406817646,16374.0,37203.38592431053,33.64480615847663,1.0
near_critical,traditional,96,9169023849.284286,16392.0,0.33602148224481637,16374.0,37082.07739779559,33.82041235152624,1.0
near_critical,traditional,97,9168744777.237823,16388.0,0.3348063536599508,16371.0,37127.98937104518,32.75844140251252,1.0
near_critical,traditional,98,9165324511.166485,16394.0,0.33621752792059956,16375.0,37105.239391336625,33.35007659253241,1.0
near_critical,traditional,99,9158780788.39472,16388.0,0.3363773435250645,16372.0,37056.38012898657,33.243304830939344,1.0
near_critical,traditional,100,9144388378.220943,16392.0,0.3385057655277522,16369.0,36963.773671521914,33.598381818707175,1.0
near_critical,traditional,101,9182457647.428595,16393.0,0.3356176227894677,16371.0,37157.74797627679,32.85783482133759,1.0
near_critical,traditional,102,9158876770.207201,16390.0,0.33562819730110216,16371.0,37023.43579634061,32.4279962731733,1.0
near_critical,traditional,103,9156520934.005816,16393.0,0.3356416760929201,16371.0,37065.71057237369,33.55105941766864,1.0
near_critical,traditional,104,9171928718.054,16390.0,0.33587586974820477,16370.0,37128.87936056735,33.41316026679377,1.0
near_critical,traditional,105,9158737069.447678,16391.0,0.33535946687632057,16373.0,37082.24979133694,34.192973898609644,1.0
near_critical,traditional,106,9177839988.730991,16394.0,0.33499724568168776,16374.0,37154.17831979356,32.84086610502319,1.0
near_critical,traditional,107,9178733537.69629,16388.0,0.3361759804026455,16371.0,37072.47834844933,32.95254096418577,1.0
near_critical,traditional,108,9160848198.77925,16392.0,0.3356957665823669,16376.0,37095.826851754515,33.58523820176634,1.0
near_critical,traditional,109,9187152270.233934,16390.0,0.3363991814545971,16370.0,37167.3980424158,32.28482037667772,1.0
near_critical,traditional,110,9177214163.44265,16391.0,0.3352318285392411,16374.0,37143.61649042467,32.786035139293375,1.0
near_critical,traditional,111,9148083993.38771,16390.0,0.3370080835936607,16369.0,37038.01652763119,32.068989357668116,1.0
near_critical,traditional,112,9171571535.764387,16395.0,0.33692674140598006,16372.0,37059.315814122245,33.20820875760015,1.0
near_critical,traditional,113,9186061874.164759,16391.0,0.33514830408755286,16372.0,37163.12682918137,33.1734464495375,1.0
near_critical,traditional,114,9144361288.325657,16394.0,0.33677185899012896,16368.0,37000.28317991007,32.65713872290104,1.0
near_critical,traditional,115,9194664488.229485,16393.0,0.33549076778757997,16374.0,37167.35680188696,34.1533095769698,1.0
near_critical,traditional,116,9173463056.060265,16392.0,0.3361327808997792,16373.0,37129.14529639223,32.05638970501614,1.0
near_critical,traditional,117,9188853620.176813,16390.0,0.33447050671717365,16371.0,37223.49911581074,33.206771976963374,1.0
near_critical,traditional,118,9158359258.542215,16390.0,0.3364717078439417,16370.0,37084.579498408966,33.5859240220089,1.0
near_critical,traditional,119,9167965070.274996,16392.0,0.33711141360782737,16380.0,37088.720944380046,31.821315865315572,1.0
near_critical,traditional,120,9184944833.226946,16396.0,0.3350612694847835,16371.0,37129.129499727314,33.10151201035831,1.0
near_critical,traditional,121,9155337608.74955,16390.0,0.3365993281862667,16369.0,37056.60044770584,33.576336614240184,1.0
near_critical,traditional,122,9164561380.305918,16391.0,0.3361601233170084,16372.0,37094.29258436744,33.47007649642748,1.0
near_critical,traditional,123,9164137474.995182,16392.0,0.33654952527345827,16375.0,37078.45350994066,33.334688884187074,1.0
near_critical,traditional,124,9183210226.005125,16388.0,0.3359759912714234,16372.0,37113.20838410376,31.94689884801068,1.0
near_critical,traditional,125,9207288729.266438,16392.0,0.33415123071656727,16376.0,37222.40461120616,33.935932178958694,1.0
near_critical,traditional,126,9169820030.563227,16393.0,0.3365505001527515,16370.0,37080.69251369934,34.28329437041503,1.0
near_critical,traditional,127,9201741614.114082,16393.0,0.33462352984159155,16370.0,37183.02507837758,32.830196044550604,1.0
near_critical,traditional,128,9133848153.984125,16391.0,0.33761816122396454,16369.0,36981.54961848195,32.640355106930855,1.0
near_critical,traditional,129,9155716186.864986,16390.0,0.3362806337807349,16372.0,37097.41504722947,32.38294984480124,1.0
near_critical,traditional,130,9179201544.542263,16393.0,0.33628189126603647,16370.0,37072.08915325542,33.223455678786245,1.0
near_critical,traditional,131,9151767388.363493,16391.0,0.3375271818941152,16366.0,37089.1212739241,32.41050246339452,1.0
near_critical,traditional,132,9215100091.171616,16396.0,0.3346364359113292,16376.0,37214.840904380755,34.57167162473451,1.0
near_critical,traditional,133,9187202604.257542,16390.0,0.33450635562272546,16370.0,37215.654189476256,33.3566178467991,1.0
near_critical,traditional,134,9135656320.245241,16392.0,0.3377387291164942,16371.0,36972.98831345532,32.385869889804916,1.0
near_critical,traditional,135,9167706101.142483,16391.0,0.335182676712946,16372.0,37116.22747042181,32.64630053467252,1.0
near_critical,traditional,136,9136826538.770525,16388.0,0.33781304057681727,16372.0,36970.35921733225,32.334415100026355,2.0
near_critical,traditional,137,9175411382.076054,16392.0,0.33596523937910244,16375.0,37166.98145682923,33.32951104323164,1.0
near_critical,traditional,138,9140057308.49581,16391.0,0.33849924587612945,16372.0,36967.88416027145,33.69723562058971,1.0
near_critical,traditional,139,9138193828.830124,16394.0,0.33795478687497954,16373.0,36990.82309212061,33.7447596169013,1.0
near_critical,traditional,140,9144641327.348948,16395.0,0.3363190099462575,16369.0,37075.05224879172,32.18560082722086,1.0
near_critical,traditional,141,9161233446.92526,16392.0,0.33536741996089453,16370.0,37113.29432960287,32.50172902344408,1.0
